,0,1,2,3,4
47,38.012865958694405,36.96975880096827,35.983589353968476,35.050129282764736,34.165404665251124
48,37.974707216153824,36.93545766972722,35.95294099777707,35.022894646342394,34.14132472044916
49,37.9375310236782,36.902124393080506,35.92323242055886,34.99656120672913,34.11809936866242
50,37.901321808405164,36.869740103395515,35.894441947663815,34.971105034310774,34.095703165401105
51,37.86606371446058,36.838285740925805,35.86654797818017,34.9465024882737,34.07411104294282
52,37.831740640642025,36.807742147089776,35.8395289451102,34.92273019852839,34.05329838487266
53,37.798336227263675,36.77809011739008,35.81336329935024,34.899765010277655,34.03324102133565
54,37.76583389589774,36.74931042621135,35.788029694205086,34.87758406568933,34.01391519636413
55,37.73421693365033,36.721383807958,35.76350696735282,34.856164859516646,33.99529763617383
56,37.703468509966996,36.694291013070945,35.73977410106946,34.83548523844306,33.97736555702258
57,37.67357168779681,36.6680128391036,35.71681026554761,34.81552336415597,33.96009666683004
58,37.64450940542582,36.64253013561743,35.6945949013828,34.79625779039447,33.94346916702865
59,37.61626457168841,36.617823915456164,35.67310771888097,34.77766747121315,33.92746176869612
60,37.58882005964943,36.5938753240662,35.65232866167053,34.75973176209208,33.912053691609756
61,37.56215873283017,36.57066562221416,35.63223796243545,34.74243041587708,33.897224679871066
62,37.53626354893582,36.548176219005235,35.612816176264296,34.725743613643395,33.88295499447975
63,37.51111748999763,36.526388756930956,35.59404418214976,34.70965196370942,33.86922540448739
64,37.48670359080615,36.505285096579996,35.575903167516095,34.694136509232116,33.856017190441555
65,37.46300496093235,36.48484729699715,35.55837466488958,34.67917873093869,33.843312170539555
66,37.440004868185255,36.46505764486416,35.54144056044464,34.66476054492222,33.83109266026556
67,37.41768671356017,36.44589869704434,35.525083097376466,34.650864303676116,33.819341470013114
68,37.396034024761114,36.427353281236186,35.5092848774752,34.6374728150935,33.80804191933891
69,37.37503048322839,36.409404485955704,35.49402887030369,34.62456932419762,33.79717784336493
70,37.35465995837396,36.392035676995405,35.47929841469704,34.61213750679507,33.78673354372123
71,37.334906527581516,36.37523052110191,35.465077223750626,34.6001614725002,33.77669379309626
72,37.315754454684715,36.35897298913102,35.45134939390496,34.5886257882431,33.7670438296101
73,37.29718821183181,36.34324734794677,35.43809939122746,34.57751543612115,33.75776938755654
74,37.27919249376204,36.3280381695084,35.42531205322721,34.56681581420069,33.748856648074735
75,37.261752245513904,36.31333034485201,35.412972598414385,34.556512729666366,33.740292240176714
76,37.244852641366734,36.29910908650738,35.401066630071504,34.5465924172759,33.73206323924435
77,37.228479098166375,36.285359919501744,35.38958011148119,34.537041533607436,33.724157129330905
78,37.21261728180792,36.27206868620028,35.37849936954216,34.527847125125824,33.716561804744074
79,37.197253129877254,36.25922155290209,35.36781109032273,34.51899663591164,33.70926558116276
80,37.182372838016526,36.24680501085739,35.35750234098891,34.51047790009407,33.7022571782292
81,37.1679628633085,36.23480586749374,35.34756054408342,34.50227911256968,33.69552570282196
82,37.154009927997315,36.223211247839835,35.33797347080467,34.49438884563292,33.68906061639939
83,37.140501031975006,36.21200859816068,35.3287292416426,34.486796039960794,33.68285176052992
84,37.127423449174984,36.20118568359327,35.31981631874716,34.47948999588743,33.676889337358844
85,37.11476472239721,36.19073057646004,35.31122349350166,34.47246035635279,33.671163899619955
86,37.1025126660276,36.18063165615853,35.30293989207411,34.46569709090073,33.665666325016524
87,37.09065537156133,36.170877604339054,35.29495496640684,34.45919050868257,33.660387819874764
88,37.07918120956178,36.16145740022607,35.28725848852034,34.45293124297099,33.655319912066126
89,37.06807881512215,36.15236033942533,35.27984053682529,34.446910243450475,33.65045443977872
90,37.05733709070826,36.1435760111892,35.27269149284427,34.441118755809654,33.64578353606972
91,37.04694520271959,36.135094287157685,35.26580203962552,34.435548324284184,33.641299615954686
92,37.036892577865785,36.126905323026165,35.25916315306091,34.43019078552066,33.636995379210916
93,37.02716892620219,36.11899955338499,35.25276609466134,34.4250382591732,33.63286379748235
94,37.0177642202427,36.11136768697917,35.24660239735149,34.420083136938494,33.628898105043206
95,37.0086686810423,36.104000705324,35.24066386784937,34.41531806718711,33.62509178217884
96,36.99987278301467,36.09688985302267,35.23494257879072,34.410735960173135,33.621438556560676
97,36.99136724991759,36.09002663346376,35.22943086200466,34.40632997669491,33.617932394029346
98,36.98314305168527,36.08340280433576,35.224121297929614,34.402093520993795,33.61456749114538
